序號,路期,號碼,備註,路考日期,路考項目,
15930,0096AAA102,6,0095B018補,,,
15797,0096AAA102,7,0094B040補,,,
15882,0096AAA102,8,0095A092補,,,
16113,0096AAA102,9,0096A080,,,
16115,0096AAA102,10,0096A069,,,
16061,0096AAA102,11,0096A084,,,
16077,0096AAA102,12,0096A073,,,
16034,0096AAA102,13,0096A079,,,
16091,0096AAA102,14,0096A074,,,
16063,0096AAA102,15,0096A085,,,
16101,0096AAA102,16,0096A082,,,
16100,0096AAA102,17,0096A087,,,
16069,0096AAA102,18,0096A072,,,
16118,0096AAA102,19,0096A071,,,
16123,0096AAA102,20,0096A070,,,
16036,0096AAA102,21,0096A081,,,
16094,0096AAA102,22,0096A083,,,
16072,0096AAA102,23,0096A078,,,
16080,0096AAA102,24,0096A086,,,
15907,0096AAA102,25,0095A073補,,,
16127,0096AAA102,26,0096A076,,,
15831,0096AAA102,27,0096A077,,,
16088,0096AAA102,28,0096A088,,,
16098,0096AAA102,29,0096A075,,,
15981,0096AAA103,1,0095B103補,,,
15987,0096AAA103,2,0095B046補,,,
16001,0096AAA103,3,0095B045補,,,
15034,0096AAA103,4,0089B048補,,,
15940,0096AAA103,5,0096A025,,,
16050,0096AAA103,6,0096A024,,,
16095,0096AAA103,7,0096A008,,,
16039,0096AAA103,8,0096A013,,,
16038,0096AAA103,9,0096A023,,,
16028,0096AAA103,10,0096A019,,,
16046,0096AAA103,11,0096A017,,,
16051,0096AAA103,12,0096A012,,,
16032,0096AAA103,13,0096A016,,,
16081,0096AAA103,14,0096A022,,,
16064,0096AAA103,15,0096A018,,,
16121,0096AAA103,16,0096A020,,,
16089,0096AAA103,17,0096A015,,,
16085,0096AAA103,18,0096A001,,,
16060,0096AAA103,19,0096A003,,,
16096,0096AAA103,20,0096A002,,,
16047,0096AAA103,21,0096A004,,,
16109,0096AAA103,22,0096A007,,,
16112,0096AAA103,23,0096A009,,,
16128,0096AAA103,24,0096A005,,,
16130,0096AAA103,25,0096A021,,,
16107,0096AAA103,26,0096A010,,,
16084,0096AAA103,27,0096A011,,,
16099,0096AAA103,28,0096A014,,,
16067,0096AAA103,29,0096A006,,,
15988,0096AAA104,1,0095B050補,,,
15965,0096AAA104,2,0095B001補,,,
15978,0096AAA104,3,0095B007補,,,
15925,0096AAA104,4,0095B003補,,,
16040,0096AAA104,5,0096A092,,,
16058,0096AAA104,6,0096A093,,,
16044,0096AAA104,7,0096A094,,,
16102,0096AAA104,8,0096A095,,,
16056,0096AAA104,9,0096A097,,,
16103,0096AAA104,10,0096A052,,,
16087,0096AAA104,11,0096A051,,,
16074,0096AAA104,12,0096A059,,,
16035,0096AAA104,13,0096A064,,,
16045,0096AAA104,14,0096A067,,,
16125,0096AAA104,15,0096A066,,,
16052,0096AAA104,16,0096A068,,,
15859,0096AAA104,17,0095A066補,,,
16114,0096AAA104,18,0096A058,,,
16082,0096AAA104,19,0096A061,,,
16071,0096AAA104,20,0096A060,,,
15830,0096AAA104,21,0096A053,,,
16066,0096AAA104,22,0096A062,,,
16129,0096AAA104,23,0096A057,,,
16017,0096AAA104,24,0096A054,,,
16048,0096AAA104,25,0096A065,,,
16053,0096AAA104,26,0096A055,,,
16117,0096AAA104,27,0096A063,,,
16120,0096AAA104,28,0096A027,,,
16057,0096BAA101,1,0096A047補,,,
15978,0096BAA101,2,0095B007補,,,
16204,0096BAA101,3,0096B076,,,
16199,0096BAA101,4,0096B074,,,
16198,0096BAA101,5,0096B073,,,
16136,0096BAA101,6,0096B072,,,
16167,0096BAA101,7,0096B077,,,
16116,0096BAA101,8,0096A042補,,,
16126,0096BAA101,9,0096A043補,,,
16162,0096BAA101,10,0096B014,,,
16161,0096BAA101,11,0096B007,,,
16191,0096BAA101,12,0096B001,,,
16183,0096BAA101,13,0096B006,,,
16158,0096BAA101,14,0096B008,,,
16215,0096BAA101,15,0096B033,,,
16172,0096BAA101,16,0096B034,,,
16213,0096BAA101,17,0096B011,,,
16142,0096BAA101,18,0096B002,,,
16200,0096BAA101,19,0096B010,,,
16164,0096BAA101,20,0096B012,,,
16144,0096BAA101,21,0096B013,,,
16173,0096BAA101,22,0096B003,,,
16143,0096BAA101,23,0096B004,,,
16154,0096BAA101,24,0096B005,,,
16163,0096BAA101,25,0096B035,,,
16096,0096BAA102,1,0096A002補,,,
16056,0096BAA102,2,0096A097補,,,
16124,0096BAA102,3,0096A096補,,,
16146,0096BAA102,4,0096B048,,,
16156,0096BAA102,5,0096B049,,,
16218,0096BAA102,6,0096B046,,,
16176,0096BAA102,7,0096B047,,,
16181,0096BAA102,8,0096B036,,,
16153,0096BAA102,9,0096B054,,,
16132,0096BAA102,10,0096B044,,,
16210,0096BAA102,11,0096B037,,,
16187,0096BAA102,12,0096B038,,,
16197,0096BAA102,13,0096B051,,,
16099,0096BAA102,14,0096A014補,,,
16128,0096BAA102,15,0096A005補,,,
15818,0096BAA102,16,0095A003補,,,
16133,0096BAA102,17,0096B079,,,
16159,0096BAA102,18,0096B053,,,
16009,0096BAA102,19,0096A089補,,,
16169,0096BAA102,20,0096B041,,,
16150,0096BAA102,21,0096B042,,,
16151,0096BAA102,22,0096B043,,,
16152,0096BAA102,23,0096B045,,,
16195,0096BAA102,24,0096B050,,,
16141,0096BAA102,25,0096B052,,,
15865,0096BAA103,1,0095A019補,,,
16121,0096BAA103,2,0096A020補,,,
16081,0096BAA103,3,0096A022補,,,
16157,0096BAA103,4,0096B075,,,
16051,0096BAA103,5,0096A012補,,,
15882,0096BAA103,6,0095A092補,,,
16061,0096BAA103,7,0096A084補,,,
14990,0096BAA103,8,0089B072補,,,
16194,0096BAA103,9,0096B070,,,
16182,0096BAA103,10,0096B059,,,
16186,0096BAA103,11,0096B062,,,
16171,0096BAA103,12,0096B060,,,
16174,0096BAA103,13,0096B071,,,
16086,0096BAA103,14,0096B069,,,
16193,0096BAA103,15,0096B064,,,
16170,0096BAA103,16,0096B055,,,
16216,0096BAA103,17,0096B061,,,
16203,0096BAA103,18,0096B068,,,
16208,0096BAA103,19,0096B066,,,
16134,0096BAA103,20,0096B056,,,
16180,0096BAA103,21,0096B058,,,
16192,0096BAA103,22,0096B063,,,
16177,0096BAA103,23,0096B057,,,
16188,0096BAA103,24,0096B065,,,
16160,0096BAA103,25,0096B067,,,
15987,0096BAA104,1,0095B046補,,,
15907,0096BAA104,2,0095A073補,,,
16088,0096BAA104,3,0096A088補,,,
16168,0096BAA104,4,0096B016,,,
16147,0096BAA104,5,0096B023,,,
16201,0096BAA104,6,0096B040,,,
16148,0096BAA104,7,0096B039,,,
16055,0096BAA104,8,0096A038補,,,
16131,0096BAA104,9,0096B078,,,
15034,0096BAA104,10,0089B048補,,,
16166,0096BAA104,11,0096B024,,,
16217,0096BAA104,12,0096B029,,,
16175,0096BAA104,13,0096B030,,,
16206,0096BAA104,14,0096B020,,,
16145,0096BAA104,15,0096B017,,,
16211,0096BAA104,16,0096B032,,,
16207,0096BAA104,17,0096B031,,,
16149,0096BAA104,18,0096B028,,,
16178,0096BAA104,19,0096B018,,,
16196,0096BAA104,20,0096B019,,,
16185,0096BAA104,21,0096B022,,,
16212,0096BAA104,22,0096B021,,,
16139,0096BAA104,23,0096B025,,,
16190,0096BAA104,24,0096B026,,,
16135,0096BAA104,25,0096B027,,,
16131,0097AAA101,1,0096B078補,,,
16322,0097AAA101,2,0097A007,,,
16239,0097AAA101,3,0097A011,,,
16238,0097AAA101,4,0097A019,,,
16016,0097AAA101,5,0095B079補,,,
16249,0097AAA101,6,0097A102,,,
16303,0097AAA101,7,0097A105,,,
16224,0097AAA101,8,0097A053,,,
16230,0097AAA101,9,0097A052,,,
16297,0097AAA101,10,0097A023,,,
16202,0097AAA101,11,0097A018,,,
16281,0097AAA101,12,0097A013,,,
16280,0097AAA101,13,0097A024,,,
16289,0097AAA101,14,0097A008,,,
16272,0097AAA101,15,0097A016,,,
16300,0097AAA101,16,0097A021,,,
16255,0097AAA101,17,0097A009,,,
16287,0097AAA101,18,0097A022,,,
16282,0097AAA101,19,0097A015,,,
16268,0097AAA101,20,0097A017,,,
16243,0097AAA101,21,0097A012,,,
16260,0097AAA101,22,0097A005,,,
16296,0097AAA101,23,0097A004,,,
16246,0097AAA101,24,0097A010,,,
16236,0097AAA101,25,0097A002,,,
16307,0097AAA101,26,0097A003,,,
16270,0097AAA101,27,0097A006,,,
15882,0097AAA102,1,0095A092補,,,
16253,0097AAA102,2,0097A043,,,
16197,0097AAA102,3,0096B051補,,,
16320,0097AAA102,4,0097A042,,,
16315,0097AAA102,5,0097A079,,,
16271,0097AAA102,6,0097A068,,,
16254,0097AAA102,7,0097A062,,,
16319,0097AAA102,8,0097A070,,,
16262,0097AAA102,9,0097A072,,,
16245,0097AAA102,10,0097A069,,,
16231,0097AAA102,11,0097A075,,,
16241,0097AAA102,12,0097A071,,,
16318,0097AAA102,13,0097A074,,,
16269,0097AAA102,14,0097A073,,,
16275,0097AAA102,15,0097A056,,,
16235,0097AAA102,16,0097A055,,,
16252,0097AAA102,17,0097A076,,,
16258,0097AAA102,18,0097A060,,,
16244,0097AAA102,19,0097A066,,,
16111,0097AAA102,20,0097A061,,,
16314,0097AAA102,21,0097A065,,,
16283,0097AAA102,22,0097A064,,,
16276,0097AAA102,23,0097A059,,,
16227,0097AAA102,24,0097A057,,,
16214,0097AAA102,25,0097A054,,,
16308,0097AAA102,26,0097A058,,,
16147,0097AAA103,1,0096B023補,,,
16149,0097AAA103,2,0096B028補,,,
16179,0097AAA103,3,0096B015補,,,
16279,0097AAA103,4,0097A078,,,
15034,0097AAA103,5,0089B048補,,,
16323,0097AAA103,6,0097A077,,,
16261,0097AAA103,7,0097A045,,,
16265,0097AAA103,8,0097A046,,,
16267,0097AAA103,9,0097A047,,,
16316,0097AAA103,10,0097A044,,,
16284,0097AAA103,11,0097A041,,,
16248,0097AAA103,12,0097A037,,,
16306,0097AAA103,13,0097A029,,,
16229,0097AAA103,14,0097A051,,,
16221,0097AAA103,15,0097A049,,,
16310,0097AAA103,16,0097A048,,,
16313,0097AAA103,17,0097A033,,,
16290,0097AAA103,18,0097A031,,,
16250,0097AAA103,19,0097A030,,,
16209,0097AAA103,20,0097A032,,,
16234,0097AAA103,21,0097A034,,,
16288,0097AAA103,22,0097A035,,,
16321,0097AAA103,23,0097A050,,,
16220,0097AAA103,24,0097A040,,,
16256,0097AAA103,25,0097A039,,,
16223,0097AAA103,26,0097A036,,,
16088,0097AAA104,1,0096A088補,,,
16325,0097AAA104,2,0097A026,,,
16263,0097AAA104,3,0097A027,,,
16226,0097AAA104,4,0097A025,,,
16213,0097AAA104,5,0096B011補,,,
16162,0097AAA104,6,0096B014補,,,
16161,0097AAA104,7,0096B007補,,,
16266,0097AAA104,8,0097A100,,,
16240,0097AAA104,9,0097A101,,,
16301,0097AAA104,10,0097A098,,,
16222,0097AAA104,11,0097A099,,,
16324,0097AAA104,12,0097A097,,,
16273,0097AAA104,13,0097A096,,,
16309,0097AAA104,14,0097A095,,,
16274,0097AAA104,15,0097A086,,,
16317,0097AAA104,16,0097A091,,,
16228,0097AAA104,17,0097A080,,,
16251,0097AAA104,18,0097A082,,,
16232,0097AAA104,19,0097A084,,,
16291,0097AAA104,20,0097A085,,,
16304,0097AAA104,21,0097A090,,,
16292,0097AAA104,22,0097A087,,,
16233,0097AAA104,23,0097A089,,,
16264,0097AAA104,24,0097A092,,,
16298,0097AAA104,25,0097A081,,,
16299,0097AAA104,26,0097A093,,,
16197,0097BAA101,1,0096B051補,,,
16202,0097BAA101,2,0097A018補,,,
16300,0097BAA101,3,0097A021補,,,
16259,0097BAA101,4,0097A014補,,,
16311,0097BAA101,5,0097A020補,,,
16404,0097BAA101,6,0097B084,,,
16282,0097BAA101,7,0097A015補,,,
16268,0097BAA101,8,0097A017補,,,
16389,0097BAA101,9,0097B079,,,
16378,0097BAA101,10,0097B055,,,
16347,0097BAA101,11,0097B057,,,
16328,0097BAA101,12,0097B058,,,
16029,0097BAA101,13,0097B048,,,
16351,0097BAA101,14,0097B054,,,
16377,0097BAA101,15,0097B051,,,
16329,0097BAA101,16,0097B040,,,
16391,0097BAA101,17,0097B041,,,
16357,0097BAA101,18,0097B042,,,
16331,0097BAA101,19,0097B043,,,
13786,0097BAA101,20,0083B067補,,,
16405,0097BAA101,21,0097B046,,,
16402,0097BAA101,22,0097B044,,,
16388,0097BAA101,23,0097B045,,,
16370,0097BAA101,24,0097B047,,,
16410,0097BAA101,25,0097B049,,,
16349,0097BAA101,26,0097B052,,,
16346,0097BAA101,27,0097B050,,,
16333,0097BAA101,28,0097B053,,,
16248,0097BAA102,1,0097A037補,,,
16265,0097BAA102,2,0097A046補,,,
16229,0097BAA102,3,0097A051補,,,
16221,0097BAA102,4,0097A049補,,,
16295,0097BAA102,5,0097A083補,,,
16293,0097BAA102,6,0097A094補,,,
16332,0097BAA102,7,0097B085,,,
16260,0097BAA102,8,0097A005補,,,
16246,0097BAA102,9,0097A010補,,,
16416,0097BAA102,10,0097B038,,,
16286,0097BAA102,11,0097B080,,,
16342,0097BAA102,12,0097B078,,,
16340,0097BAA102,13,0097B027,,,
16398,0097BAA102,14,0097B032,,,
16368,0097BAA102,15,0097B026,,,
16352,0097BAA102,16,0097B033,,,
16367,0097BAA102,17,0097B025,,,
16359,0097BAA102,18,0097B024,,,
16390,0097BAA102,19,0097B023,,,
16344,0097BAA102,20,0097B036,,,
16382,0097BAA102,21,0097B039,,,
16178,0097BAA102,22,0096B018補,,,
16179,0097BAA102,23,0096B015補,,,
16358,0097BAA102,24,0097B031,,,
16335,0097BAA102,25,0097B030,,,
16345,0097BAA102,26,0097B034,,,
16396,0097BAA102,27,0097B035,,,
16417,0097BAA102,28,0097B037,,,
16180,0097BAA103,1,0096B058補,,,
16223,0097BAA103,2,0097A036補,,,
16257,0097BAA103,3,0097A028補,,,
16290,0097BAA103,4,0097A031補,,,
16321,0097BAA103,5,0097A050補,,,
16330,0097BAA103,6,0097B063,,,
16415,0097BAA103,7,0097B082,,,
16394,0097BAA103,8,0097B081,,,
16400,0097BAA103,9,0097B083,,,
16228,0097BAA103,10,0097A080補,,,
16326,0097BAA103,11,0097B062,,,
16395,0097BAA103,12,0097B077,,,
16397,0097BAA103,13,0097B068,,,
16362,0097BAA103,14,0097B072,,,
16413,0097BAA103,15,0097B071,,,
16399,0097BAA103,16,0097B060,,,
16361,0097BAA103,17,0097B074,,,
16414,0097BAA103,18,0097B061,,,
16386,0097BAA103,19,0097B076,,,
16348,0097BAA103,20,0097B070,,,
16373,0097BAA103,21,0097B059,,,
16225,0097BAA103,22,0097B069,,,
16385,0097BAA103,23,0097B075,,,
16354,0097BAA103,24,0097B073,,,
16379,0097BAA103,25,0097B067,,,
16355,0097BAA103,26,0097B065,,,
16363,0097BAA103,27,0097B064,,,
16336,0097BAA103,28,0097B066,,,
15024,0097BAA104,1,0089A043補,,,
16241,0097BAA104,2,0097A071補,,,
16271,0097BAA104,3,0097A068補,,,
16318,0097BAA104,4,0097A074補,,,
16285,0097BAA104,5,0097A067補,,,
16111,0097BAA104,6,0097A061補,,,
16247,0097BAA104,7,0097A038補,,,
16278,0097BAA104,8,0097A063補,,,
16408,0097BAA104,9,0097B021,,,
16381,0097BAA104,10,0097B014,,,
16372,0097BAA104,11,0097B016,,,
16374,0097BAA104,12,0097B009,,,
16338,0097BAA104,13,0097B017,,,
16353,0097BAA104,14,0097B004,,,
16412,0097BAA104,15,0097B008,,,
16384,0097BAA104,16,0097B011,,,
16337,0097BAA104,17,0097B013,,,
16383,0097BAA104,18,0097B018,,,
16401,0097BAA104,19,0097B020,,,
16364,0097BAA104,20,0097B002,,,
16341,0097BAA104,21,0097B003,,,
16334,0097BAA104,22,0097B005,,,
16356,0097BAA104,23,0097B001,,,
16380,0097BAA104,24,0097B006,,,
16327,0097BAA104,25,0097B010,,,
16339,0097BAA104,26,0097B012,,,
16418,0097BAA104,27,0097B086,,,
16330,0098AAA101,1,0097B063補,7/25/14 0:00,,
16474,0098AAA101,2,0098A036,7/25/14 0:00,,
16427,0098AAA101,3,0098A110,7/25/14 0:00,,
16562,0098AAA101,4,0098A108,7/25/14 0:00,,
16388,0098AAA101,5,0097B045補,7/25/14 0:00,,
16320,0098AAA101,6,0097A042補,7/25/14 0:00,,
16469,0098AAA101,7,0098A043,7/25/14 0:00,,
16424,0098AAA101,8,0098A045,7/25/14 0:00,,
16452,0098AAA101,9,0098A046,7/25/14 0:00,,
16556,0098AAA101,10,0098A047,7/25/14 0:00,,
16221,0098AAA101,11,0097A049補,7/25/14 0:00,,
16547,0098AAA101,12,0098A048,7/25/14 0:00,,
16504,0098AAA101,13,0098A049,7/25/14 0:00,,
16514,0098AAA101,14,0098A050,7/25/14 0:00,,
16523,0098AAA101,15,0098A051,7/25/14 0:00,,
16521,0098AAA101,16,0098A052,7/25/14 0:00,,
16496,0098AAA101,17,0098A053,7/25/14 0:00,,
16485,0098AAA101,18,0098A031,7/25/14 0:00,,
16423,0098AAA101,19,0098A032,7/25/14 0:00,,
16422,0098AAA101,20,0098A035,7/25/14 0:00,,
16477,0098AAA101,21,0098A044,7/25/14 0:00,,
16290,0098AAA101,22,0097A031補,7/25/14 0:00,,
16548,0098AAA101,23,0098A029,7/25/14 0:00,,
16499,0098AAA101,24,0098A030,7/25/14 0:00,,
16446,0098AAA101,25,0098A033,7/25/14 0:00,,
16490,0098AAA101,26,0098A034,7/25/14 0:00,,
16466,0098AAA101,27,0098A042,7/25/14 0:00,,
16489,0098AAA101,28,0098A037,7/25/14 0:00,,
16509,0098AAA101,29,0098A038,7/25/14 0:00,,
16426,0098AAA101,30,0098A039,7/25/14 0:00,,
16487,0098AAA101,31,0098A040,7/25/14 0:00,,
16537,0098AAA101,32,0098A041,7/25/14 0:00,,
16178,0098AAA102,1,0096B018補,7/25/14 0:00,,
16225,0098AAA102,2,0097B069補,7/25/14 0:00,,
16560,0098AAA102,3,0098A135,7/25/14 0:00,,
12805,0098AAA102,4,0078A105補,7/25/14 0:00,,
16360,0098AAA102,5,0097B022補,7/25/14 0:00,,
14895,0098AAA102,6,0098A130,7/25/14 0:00,,
16149,0098AAA102,7,0096B028補,7/25/14 0:00,,
16340,0098AAA102,8,0097B027補,7/25/14 0:00,,
16376,0098AAA102,9,0097B029補,7/25/14 0:00,,
16365,0098AAA102,10,0097B028補,7/25/14 0:00,,
16493,0098AAA102,11,0098A128,7/25/14 0:00,,
16520,0098AAA102,12,0098A129,7/25/14 0:00,,
16508,0098AAA102,13,0098A125,7/25/14 0:00,,
16501,0098AAA102,14,0098A126,7/25/14 0:00,,
16471,0098AAA102,15,0098A127,7/25/14 0:00,,
16450,0098AAA102,16,0098A121,7/25/14 0:00,,
16492,0098AAA102,17,0098A117,7/25/14 0:00,,
16557,0098AAA102,18,0098A122,7/25/14 0:00,,
16443,0098AAA102,19,0098A123,7/25/14 0:00,,
16421,0098AAA102,20,0098A124,7/25/14 0:00,,
16515,0098AAA102,21,0098A118,7/25/14 0:00,,
16475,0098AAA102,22,0098A119,7/25/14 0:00,,
16502,0098AAA102,23,0098A120,7/25/14 0:00,,
16343,0098AAA102,24,0098A112,7/25/14 0:00,,
16506,0098AAA102,25,0098A113,7/25/14 0:00,,
16480,0098AAA102,26,0098A114,7/25/14 0:00,,
16445,0098AAA102,27,0098A115,7/25/14 0:00,,
16551,0098AAA102,28,0098A116,7/25/14 0:00,,
16286,0098AAA102,29,0097B080補,7/25/14 0:00,,
16432,0098AAA102,30,0098A054,7/25/14 0:00,,
16433,0098AAA102,31,0098A055,7/25/14 0:00,,
16505,0098AAA102,32,0098A111,7/25/14 0:00,,
16378,0098AAA103,1,0097B055補,7/25/14 0:00,,
16327,0098AAA103,2,0097B010補,7/25/14 0:00,,
15093,0098AAA103,3,0098A081,7/25/14 0:00,,
16451,0098AAA103,4,0098A082,7/25/14 0:00,,
16411,0098AAA103,5,0097B007補,7/25/14 0:00,,
16029,0098AAA103,6,0097B048補,7/25/14 0:00,,
16454,0098AAA103,7,0098A109,7/25/14 0:00,,
16449,0098AAA103,8,0098A101,7/25/14 0:00,,
16482,0098AAA103,9,0098A100,7/25/14 0:00,,
16488,0098AAA103,10,0098A107,7/25/14 0:00,,
16483,0098AAA103,11,0098A098,7/25/14 0:00,,
16535,0098AAA103,12,0098A105,7/25/14 0:00,,
16472,0098AAA103,13,0098A102,7/25/14 0:00,,
16463,0098AAA103,14,0098A103,7/25/14 0:00,,
16540,0098AAA103,15,0098A104,7/25/14 0:00,,
16541,0098AAA103,16,0098A106,7/25/14 0:00,,
16436,0098AAA103,17,0098A089,7/25/14 0:00,,
16544,0098AAA103,18,0098A087,7/25/14 0:00,,
16558,0098AAA103,19,0098A088,7/25/14 0:00,,
16518,0098AAA103,20,0098A097,7/25/14 0:00,,
16429,0098AAA103,21,0098A086,7/25/14 0:00,,
16420,0098AAA103,22,0098A084,7/25/14 0:00,,
16441,0098AAA103,23,0098A092,7/25/14 0:00,,
13172,0098AAA103,24,0098A090,7/25/14 0:00,,
16553,0098AAA103,25,0098A091,7/25/14 0:00,,
16522,0098AAA103,26,0098A096,7/25/14 0:00,,
16470,0098AAA103,27,0098A085,7/25/14 0:00,,
16510,0098AAA103,28,0098A093,7/25/14 0:00,,
16453,0098AAA103,29,0098A095,7/25/14 0:00,,
16495,0098AAA103,30,0098A094,7/25/14 0:00,,
16400,0098AAA103,31,0097B083補,7/25/14 0:00,,
16531,0098AAA103,32,0098A136,7/25/14 0:00,,
16246,0098AAA104,1,0097A010補,7/25/14 0:00,,
16223,0098AAA104,2,0097A036補,7/25/14 0:00,,
16434,0098AAA104,3,0098A017,7/25/14 0:00,,
16431,0098AAA104,4,0098A018,7/25/14 0:00,,
16456,0098AAA104,5,0098A016,7/25/14 0:00,,
16468,0098AAA104,6,0098A023,7/25/14 0:00,,
15861,0098AAA104,7,0098A024,7/25/14 0:00,,
16550,0098AAA104,8,0098A015,7/25/14 0:00,,
16530,0098AAA104,9,0098A020,7/25/14 0:00,,
16406,0098AAA104,10,0098A021,7/25/14 0:00,,
16524,0098AAA104,11,0098A027,7/25/14 0:00,,
16545,0098AAA104,12,0098A019,7/25/14 0:00,,
16519,0098AAA104,13,0098A026,7/25/14 0:00,,
16536,0098AAA104,14,0098A025,7/25/14 0:00,,
16566,0098AAA104,15,0098A028,7/25/14 0:00,,
16442,0098AAA104,16,0098A003,7/25/14 0:00,,
16494,0098AAA104,17,0098A011,7/25/14 0:00,,
16430,0098AAA104,18,0098A004,7/25/14 0:00,,
16503,0098AAA104,19,0098A013,7/25/14 0:00,,
16465,0098AAA104,20,0098A014,7/25/14 0:00,,
16459,0098AAA104,21,0098A007,7/25/14 0:00,,
16467,0098AAA104,22,0098A009,7/25/14 0:00,,
16473,0098AAA104,23,0098A131,7/25/14 0:00,,
16511,0098AAA104,24,0098A006,7/25/14 0:00,,
14025,0098AAA104,25,0098A132,7/25/14 0:00,,
16419,0098AAA104,26,0098A001,7/25/14 0:00,,
16392,0098AAA104,27,0098A002,7/25/14 0:00,,
16428,0098AAA104,28,0098A010,7/25/14 0:00,,
16534,0098AAA104,29,0098A012,7/25/14 0:00,,
16435,0098AAA104,30,0098A005,7/25/14 0:00,,
16513,0098AAA104,31,0098A008,7/25/14 0:00,,
16563,0098AAA104,32,0098A133,7/25/14 0:00,,
16408,0098AAA105,1,0097B021補,7/25/14 0:00,,
16374,0098AAA105,2,0097B009補,7/25/14 0:00,,
16412,0098AAA105,3,0097B008補,7/25/14 0:00,,
16384,0098AAA105,4,0097B011補,7/25/14 0:00,,
16387,0098AAA105,5,0097B019補,7/25/14 0:00,,
16401,0098AAA105,6,0097B020補,7/25/14 0:00,,
16461,0098AAA105,7,0098A083,7/25/14 0:00,,
14787,0098AAA105,8,0088B102補,7/25/14 0:00,,
16409,0098AAA105,9,0098A077,7/25/14 0:00,,
16549,0098AAA105,10,0098A070,7/25/14 0:00,,
16455,0098AAA105,11,0098A071,7/25/14 0:00,,
16440,0098AAA105,12,0098A072,7/25/14 0:00,,
16491,0098AAA105,13,0098A073,7/25/14 0:00,,
16559,0098AAA105,14,0098A074,7/25/14 0:00,,
16462,0098AAA105,15,0098A078,7/25/14 0:00,,
16529,0098AAA105,16,0098A080,7/25/14 0:00,,
16403,0098AAA105,17,0098A076,7/25/14 0:00,,
16285,0098AAA105,18,0097A067補,7/25/14 0:00,,
16526,0098AAA105,19,0098A063,7/25/14 0:00,,
16437,0098AAA105,20,0098A056,7/25/14 0:00,,
16554,0098AAA105,21,0098A069,7/25/14 0:00,,
12625,0098AAA105,22,0098A057,7/25/14 0:00,,
16527,0098AAA105,23,0098A065,7/25/14 0:00,,
16532,0098AAA105,24,0098A067,7/25/14 0:00,,
16444,0098AAA105,25,0098A059,7/25/14 0:00,,
16507,0098AAA105,26,0098A064,7/25/14 0:00,,
16512,0098AAA105,27,0098A061,7/25/14 0:00,,
16484,0098AAA105,28,0098A066,7/25/14 0:00,,
16478,0098AAA105,29,0098A075,7/25/14 0:00,,
16517,0098AAA105,30,0098A068,7/25/14 0:00,,
16448,0098AAA105,31,0098A060,7/25/14 0:00,,
16500,0098AAA105,32,0098A079,7/25/14 0:00,,
16486,0098AAA105,33,0098A058,7/25/14 0:00,,
16223,0098BAA101,1,0097A036補,8/13/14 0:00,,
16535,0098BAA101,2,0098A105補,8/13/14 0:00,,
16541,0098BAA101,3,0098A106補,8/13/14 0:00,,
16482,0098BAA101,4,0098A100補,8/13/14 0:00,,
16566,0098BAA101,5,0098A028補,8/13/14 0:00,,
16513,0098BAA101,6,0098A008補,8/13/14 0:00,,
16467,0098BAA101,7,0098A009補,8/13/14 0:00,,
16600,0098BAA101,8,0098B056,8/13/14 0:00,,
16599,0098BAA101,9,0098B058,8/13/14 0:00,,
16609,0098BAA101,10,0098B060,8/13/14 0:00,,
16694,0098BAA101,11,0098B057,8/13/14 0:00,,
16630,0098BAA101,12,0098B054,8/13/14 0:00,,
16573,0098BAA101,13,0098B123,8/13/14 0:00,,
16663,0098BAA101,14,0098B126,8/13/14 0:00,,
16657,0098BAA101,15,0098B142,8/13/14 0:00,,
16525,0098BAA101,16,0098B135,8/13/14 0:00,,
16671,0098BAA101,17,0098B134,8/13/14 0:00,,
16711,0098BAA101,18,0098B136,8/13/14 0:00,,
16579,0098BAA101,19,0098B140,8/13/14 0:00,,
16698,0098BAA101,20,0098B121,8/13/14 0:00,,
16533,0098BAA101,21,0098B130,8/13/14 0:00,,
16690,0098BAA101,22,0098B128,8/13/14 0:00,,
16691,0098BAA101,23,0098B127,8/13/14 0:00,,
16538,0098BAA101,24,0098B122,8/13/14 0:00,,
16634,0098BAA101,25,0098B119,8/13/14 0:00,,
16602,0098BAA101,26,0098B132,8/13/14 0:00,,
16686,0098BAA101,27,0098B138,8/13/14 0:00,,
16633,0098BAA101,28,0098B139,8/13/14 0:00,,
16635,0098BAA101,29,0098B129,8/13/14 0:00,,
16627,0098BAA101,30,0098B131,8/13/14 0:00,,
16665,0098BAA101,31,0098B125,8/13/14 0:00,,
16447,0098BAA101,32,0098B124,8/13/14 0:00,,
16618,0098BAA101,33,0098B141,8/13/14 0:00,,
16519,0098BAA102,1,0098A026補,8/13/14 0:00,,
