序號,路期,號碼,備註,路考日期,路考項目,
24926,0150BAA109,4,0150B012,8/13/19 0:00,2,
24938,0150BAA109,5,0150B008,8/13/19 0:00,2,
25095,0150BAA109,6,0150B013,8/13/19 0:00,2,
25032,0150BAA109,7,0150B011,8/13/19 0:00,2,
25024,0150BAA109,8,0150B010,8/13/19 0:00,2,
25091,0150BAA109,9,0150B020,8/13/19 0:00,2,
25081,0150BAA109,10,0150B110,8/13/19 0:00,2,
25075,0150BAA109,11,0150B120,8/13/19 0:00,2,
25102,0150BAA109,12,0150B122,8/13/19 0:00,2,
25035,0150BAA109,13,0150B116,8/13/19 0:00,2,
24916,0150BAA109,14,0150B114,8/13/19 0:00,2,
25037,0150BAA109,15,0150B124,8/13/19 0:00,2,
24733,0150BAA109,16,0150A080補,8/13/19 0:00,2,
25125,0150BAA109,17,0150B125,8/13/19 0:00,2,
24868,0150BAA110,1,0150A035補,8/13/19 0:00,1,
24899,0150BAA110,2,0150A037補,8/13/19 0:00,1,
25127,0150BAA110,3,0150B067,8/13/19 0:00,2,
24710,0150BAA110,4,0149A025補,8/13/19 0:00,2,
24540,0150BAA110,5,0147B052補,8/13/19 0:00,2,
25026,0150BAA110,6,0150B025,8/13/19 0:00,2,
25123,0150BAA110,7,0150B022,8/13/19 0:00,2,
25090,0150BAA110,8,0150B015,8/13/19 0:00,2,
24989,0150BAA110,9,0150B024,8/13/19 0:00,2,
25079,0150BAA110,10,0150B023,8/13/19 0:00,2,
25114,0150BAA110,11,0150B026,8/13/19 0:00,2,
25040,0150BAA110,12,0150B018,8/13/19 0:00,2,
25034,0150BAA110,13,0150B028,8/13/19 0:00,2,
25074,0150BAA110,14,0150B019,8/13/19 0:00,2,
25051,0150BAA110,15,0150B027,8/13/19 0:00,2,
24995,0150BAA110,16,0150B021,8/13/19 0:00,2,
24991,0150BAA110,17,0150B017,8/13/19 0:00,2,
25069,0151AAA101,1,0150B099補,8/27/19 0:00,1,
24710,0151AAA101,2,0149A025補,8/27/19 0:00,2,
14406,0151AAA101,3,0151A060,8/27/19 0:00,2,
25204,0151AAA101,4,0151A065,8/27/19 0:00,2,
25322,0151AAA101,5,0151A066,8/27/19 0:00,2,
25232,0151AAA101,6,0151A080,8/27/19 0:00,2,
25112,0151AAA101,7,0151A107,8/27/19 0:00,2,
25198,0151AAA101,8,0151A049,8/27/19 0:00,2,
25327,0151AAA101,9,0151A140,8/27/19 0:00,2,
25156,0151AAA101,10,0151A050,8/27/19 0:00,2,
24721,0151AAA101,11,0151A044,8/27/19 0:00,2,
25128,0151AAA101,12,0151A051,8/27/19 0:00,2,
25195,0151AAA101,13,0151A139,8/27/19 0:00,2,
25094,0151AAA101,14,0151A043,8/27/19 0:00,2,
24950,0151AAA101,15,0151A031,8/27/19 0:00,2,
25139,0151AAA101,16,0151A138,8/27/19 0:00,2,
25331,0151AAA101,17,0151A056,8/27/19 0:00,2,
25044,0151AAA101,18,0151A055,8/27/19 0:00,2,
25140,0151AAA101,19,0151A054,8/27/19 0:00,2,
25090,0151AAA102,1,0150B015補,8/27/19 0:00,1,
25074,0151AAA102,2,0150B019補,8/27/19 0:00,1,
24991,0151AAA102,3,0150B017補,8/27/19 0:00,1,
25345,0151AAA102,4,0151A125,8/27/19 0:00,2,
25233,0151AAA102,5,0151A119,8/27/19 0:00,2,
25120,0151AAA102,6,0151A137,8/27/19 0:00,2,
25167,0151AAA102,7,0151A036,8/27/19 0:00,2,
25346,0151AAA102,8,0151A053,8/27/19 0:00,2,
25334,0151AAA102,9,0151A032,8/27/19 0:00,2,
25047,0151AAA102,10,0151A048,8/27/19 0:00,2,
25303,0151AAA102,11,0151A037,8/27/19 0:00,2,
25366,0151AAA102,12,0151A047,8/27/19 0:00,2,
25161,0151AAA102,13,0151A034,8/27/19 0:00,2,
25227,0151AAA102,14,0151A035,8/27/19 0:00,2,
25275,0151AAA102,15,0151A046,8/27/19 0:00,2,
25169,0151AAA102,16,0151A041,8/27/19 0:00,2,
25249,0151AAA102,17,0151A040,8/27/19 0:00,2,
25171,0151AAA102,18,0151A039,8/27/19 0:00,2,
25076,0151AAA102,19,0151A033,8/27/19 0:00,2,
24017,0151AAA103,1,0141B023補,8/27/19 0:00,1,
24734,0151AAA103,2,0150B045補,8/27/19 0:00,2,
24981,0151AAA103,3,0150B080補,8/27/19 0:00,2,
25317,0151AAA103,4,0151A089,8/27/19 0:00,2,
25239,0151AAA103,5,0151A097,8/27/19 0:00,2,
25121,0151AAA103,6,0151A021,8/27/19 0:00,2,
25207,0151AAA103,7,0151A121,8/27/19 0:00,2,
25276,0151AAA103,8,0151A120,8/27/19 0:00,2,
25373,0151AAA103,9,0151A123,8/27/19 0:00,2,
25372,0151AAA103,10,0151A124,8/27/19 0:00,2,
25082,0151AAA103,11,0150B136補,8/27/19 0:00,2,
25235,0151AAA103,12,0151A113,8/27/19 0:00,2,
25330,0151AAA103,13,0151A110,8/27/19 0:00,2,
25045,0151AAA103,14,0151A111,8/27/19 0:00,2,
25267,0151AAA103,15,0151A109,8/27/19 0:00,2,
25230,0151AAA103,16,0151A112,8/27/19 0:00,2,
25268,0151AAA103,17,0151A114,8/27/19 0:00,2,
25160,0151AAA103,18,0151A115,8/27/19 0:00,2,
25020,0151AAA103,19,0151A116,8/27/19 0:00,2,
25017,0151AAA104,1,0150B037補,8/27/19 0:00,1,
24928,0151AAA104,2,0150B046補,8/27/19 0:00,1,
25105,0151AAA104,3,0150B049補,8/27/19 0:00,2,
25059,0151AAA104,4,0150B079補,8/27/19 0:00,2,
24852,0151AAA104,5,0150B030補,8/27/19 0:00,2,
25170,0151AAA104,6,0151A091,8/27/19 0:00,2,
25236,0151AAA104,7,0151A090,8/27/19 0:00,2,
25101,0151AAA104,8,0151A093,8/27/19 0:00,2,
25078,0151AAA104,9,0150B035補,8/27/19 0:00,2,
25104,0151AAA104,10,0150B036補,8/27/19 0:00,2,
25213,0151AAA104,11,0151A085,8/27/19 0:00,2,
25353,0151AAA104,12,0151A086,8/27/19 0:00,2,
25308,0151AAA104,13,0151A087,8/27/19 0:00,2,
25215,0151AAA104,14,0151A095,8/27/19 0:00,2,
25297,0151AAA104,15,0151A088,8/27/19 0:00,2,
24632,0151AAA104,16,0151A096,8/27/19 0:00,2,
25033,0151AAA104,17,0150B032補,8/27/19 0:00,2,
24909,0151AAA104,18,0150B033補,8/27/19 0:00,2,
25192,0151AAA104,19,0151A117,8/27/19 0:00,2,
25222,0151AAA104,20,0151A094,8/27/19 0:00,2,
24944,0151AAA105,1,0150B058補,8/27/19 0:00,1,
25003,0151AAA105,2,0150B057補,8/27/19 0:00,1,
24999,0151AAA105,3,0150B102補,8/27/19 0:00,2,
24884,0151AAA105,4,0151A026,8/27/19 0:00,2,
25011,0151AAA105,5,0151A126,8/27/19 0:00,2,
25323,0151AAA105,6,0151A023,8/27/19 0:00,2,
25165,0151AAA105,7,0151A020,8/27/19 0:00,2,
25272,0151AAA105,8,0151A018,8/27/19 0:00,2,
25131,0151AAA105,9,0150B086補,8/27/19 0:00,2,
25237,0151AAA105,10,0151A027,8/27/19 0:00,2,
24975,0151AAA105,11,0150B062補,8/27/19 0:00,2,
25097,0151AAA105,12,0150B059補,8/27/19 0:00,2,
25253,0151AAA105,13,0151A099,8/27/19 0:00,2,
25374,0151AAA105,14,0151A100,8/27/19 0:00,2,
25231,0151AAA105,15,0151A101,8/27/19 0:00,2,
25234,0151AAA105,16,0151A102,8/27/19 0:00,2,
25188,0151AAA105,17,0151A103,8/27/19 0:00,2,
25224,0151AAA105,18,0151A104,8/27/19 0:00,2,
25221,0151AAA105,19,0151A106,8/27/19 0:00,2,
24892,0151AAA106,1,0150A023補,8/28/19 0:00,1,
23922,0151AAA106,2,0141A016補,8/28/19 0:00,1,
24972,0151AAA106,3,0150A006補,8/28/19 0:00,2,
25197,0151AAA106,4,0151A011,8/28/19 0:00,2,
25202,0151AAA106,5,0151A001,8/28/19 0:00,2,
25065,0151AAA106,6,0151A007,8/28/19 0:00,2,
25181,0151AAA106,7,0151A012,8/28/19 0:00,2,
25310,0151AAA106,8,0151A014,8/28/19 0:00,2,
25138,0151AAA106,9,0151A009,8/28/19 0:00,2,
25050,0151AAA106,10,0151A002,8/28/19 0:00,2,
25133,0151AAA106,11,0151A003,8/28/19 0:00,2,
24518,0151AAA106,12,0151A004,8/28/19 0:00,2,
25296,0151AAA106,13,0151A005,8/28/19 0:00,2,
25073,0151AAA106,14,0151A006,8/28/19 0:00,2,
25135,0151AAA106,15,0151A008,8/28/19 0:00,2,
25064,0151AAA106,16,0151A010,8/28/19 0:00,2,
24923,0151AAA107,1,0150A011補,8/28/19 0:00,1,
25099,0151AAA107,2,0150B004補,8/28/19 0:00,2,
24938,0151AAA107,3,0150B008補,8/28/19 0:00,2,
24788,0151AAA107,4,0149B010補,8/28/19 0:00,2,
24722,0151AAA107,5,0151A016,8/28/19 0:00,2,
25086,0151AAA107,6,0151A024,8/28/19 0:00,2,
25172,0151AAA107,7,0150B139補,8/28/19 0:00,2,
25238,0151AAA107,8,0151A025,8/28/19 0:00,2,
25177,0151AAA107,9,0151A028,8/28/19 0:00,2,
24982,0151AAA107,10,0150B095補,8/28/19 0:00,2,
25191,0151AAA107,11,0151A022,8/28/19 0:00,2,
25206,0151AAA107,12,0151A128,8/28/19 0:00,2,
25164,0151AAA107,13,0151A015,8/28/19 0:00,2,
25025,0151AAA107,14,0151A017,8/28/19 0:00,2,
25226,0151AAA107,15,0151A019,8/28/19 0:00,2,
25118,0151AAA107,16,0151A129,8/28/19 0:00,2,
25151,0151AAA108,1,0150B130補,8/28/19 0:00,2,
25116,0151AAA108,2,0150B111補,8/28/19 0:00,2,
25113,0151AAA108,3,0150B121補,8/28/19 0:00,2,
25208,0151AAA108,4,0151A130,8/28/19 0:00,2,
25209,0151AAA108,5,0151A133,8/28/19 0:00,2,
25145,0151AAA108,6,0151A118,8/28/19 0:00,2,
25220,0151AAA108,7,0151A122,8/28/19 0:00,2,
25066,0151AAA108,8,0151A098,8/28/19 0:00,2,
25328,0151AAA108,9,0151A092,8/28/19 0:00,2,
24916,0151AAA108,10,0150B114補,8/28/19 0:00,2,
25287,0151AAA108,11,0151A135,8/28/19 0:00,2,
25194,0151AAA108,12,0151A132,8/28/19 0:00,2,
25189,0151AAA108,13,0151A134,8/28/19 0:00,2,
25210,0151AAA108,14,0151A131,8/28/19 0:00,2,
25225,0151AAA108,15,0151A084,8/28/19 0:00,2,
25342,0151AAA108,16,0151A108,8/28/19 0:00,2,
24976,0151AAA109,1,0150A081補,8/28/19 0:00,1,
25029,0151AAA109,2,0150B117補,8/28/19 0:00,1,
25054,0151AAA109,3,0150B103補,8/28/19 0:00,2,
25214,0151AAA109,4,0151A052,8/28/19 0:00,2,
25022,0151AAA109,5,0151A045,8/28/19 0:00,2,
25196,0151AAA109,6,0151A029,8/28/19 0:00,2,
24908,0151AAA109,7,0151A030,8/28/19 0:00,2,
25324,0151AAA109,8,0151A038,8/28/19 0:00,2,
25046,0151AAA109,9,0151A042,8/28/19 0:00,2,
25184,0151AAA109,10,0151A136,8/28/19 0:00,2,
25124,0151AAA109,11,0151A073,8/28/19 0:00,2,
25043,0151AAA109,12,0151A081,8/28/19 0:00,2,
25166,0151AAA109,13,0151A071,8/28/19 0:00,2,
25157,0151AAA109,14,0151A078,8/28/19 0:00,2,
25190,0151AAA109,15,0151A076,8/28/19 0:00,2,
25228,0151AAA109,16,0151A082,8/28/19 0:00,2,
25254,0151AAA109,17,0151A083,8/28/19 0:00,2,
25009,0151AAA110,1,0150B112補,8/28/19 0:00,1,
24804,0151AAA110,2,0150A074補,8/28/19 0:00,1,
24864,0151AAA110,3,0150A067補,8/28/19 0:00,1,
25130,0151AAA110,4,0151A057,8/28/19 0:00,2,
25203,0151AAA110,5,0151A058,8/28/19 0:00,2,
25312,0151AAA110,6,0151A059,8/28/19 0:00,2,
25309,0151AAA110,7,0151A074,8/28/19 0:00,2,
25311,0151AAA110,8,0151A061,8/28/19 0:00,2,
25089,0151AAA110,9,0151A070,8/28/19 0:00,2,
25340,0151AAA110,10,0151A063,8/28/19 0:00,2,
25136,0151AAA110,11,0151A075,8/28/19 0:00,2,
25134,0151AAA110,12,0151A077,8/28/19 0:00,2,
25148,0151AAA110,13,0151A064,8/28/19 0:00,2,
25344,0151AAA110,14,0151A068,8/28/19 0:00,2,
25212,0151AAA110,15,0151A067,8/28/19 0:00,2,
25137,0151AAA110,16,0151A062,8/28/19 0:00,2,
25301,0151AAA110,17,0151A069,8/28/19 0:00,2,
25073,0151BAA101,1,0151A006補,9/11/19 0:00,1,
25138,0151BAA101,2,0151A009補,9/11/19 0:00,1,
25181,0151BAA101,3,0151A012補,9/11/19 0:00,2,
25202,0151BAA101,4,0151A001補,9/11/19 0:00,2,
25296,0151BAA101,5,0151A005補,9/11/19 0:00,2,
25337,0151BAA101,6,0151B096,9/11/19 0:00,2,
25244,0151BAA101,7,0151B136,9/11/19 0:00,2,
25146,0151BAA101,8,0151B095,9/11/19 0:00,2,
25153,0151BAA101,9,0151B088,9/11/19 0:00,2,
25383,0151BAA101,10,0151B092,9/11/19 0:00,2,
25354,0151BAA101,11,0151B090,9/11/19 0:00,2,
25132,0151BAA101,12,0150B083補,9/11/19 0:00,2,
25437,0151BAA101,13,0151B033,9/11/19 0:00,2,
25389,0151BAA101,14,0151B027,9/11/19 0:00,2,
25390,0151BAA101,15,0151B035,9/11/19 0:00,2,
25242,0151BAA101,16,0151B052,9/11/19 0:00,2,
25241,0151BAA101,17,0151B026,9/11/19 0:00,2,
25290,0151BAA101,18,0151B040,9/11/19 0:00,2,
25255,0151BAA101,19,0151B031,9/11/19 0:00,2,
25050,0151BAA102,1,0151A002補,9/11/19 0:00,1,
25197,0151BAA102,2,0151A011補,9/11/19 0:00,1,
25373,0151BAA102,3,0151A123補,9/11/19 0:00,2,
24982,0151BAA102,4,0150B095補,9/11/19 0:00,2,
25177,0151BAA102,5,0151A028補,9/11/19 0:00,2,
25271,0151BAA102,6,0151B086,9/11/19 0:00,2,
25280,0151BAA102,7,0151B093,9/11/19 0:00,2,
25245,0151BAA102,8,0151B137,9/11/19 0:00,2,
25392,0151BAA102,9,0151B094,9/11/19 0:00,2,
25219,0151BAA102,10,0151B085,9/11/19 0:00,2,
25121,0151BAA102,11,0151A021補,9/11/19 0:00,2,
25393,0151BAA102,12,0151B133,9/11/19 0:00,2,
25359,0151BAA102,13,0151B097,9/11/19 0:00,2,
25396,0151BAA102,14,0151B131,9/11/19 0:00,2,
25444,0151BAA102,15,0151B130,9/11/19 0:00,2,
25365,0151BAA102,16,0151B125,9/11/19 0:00,2,
25385,0151BAA102,17,0151B132,9/11/19 0:00,2,
25276,0151BAA102,18,0151A120補,9/11/19 0:00,2,
25372,0151BAA103,1,0151A124補,9/11/19 0:00,1,
25172,0151BAA103,2,0150B139補,9/11/19 0:00,1,
25105,0151BAA103,3,0150B049補,9/11/19 0:00,2,
25101,0151BAA103,4,0151A093補,9/11/19 0:00,2,
24865,0151BAA103,5,0149B028補,9/11/19 0:00,2,
25256,0151BAA103,6,0151B030,9/11/19 0:00,2,
25318,0151BAA103,7,0151B002,9/11/19 0:00,2,
25247,0151BAA103,8,0151B001,9/11/19 0:00,2,
25273,0151BAA103,9,0151B003,9/11/19 0:00,2,
25295,0151BAA103,10,0151B004,9/11/19 0:00,2,
25417,0151BAA103,11,0151B006,9/11/19 0:00,2,
25200,0151BAA103,12,0151B005,9/11/19 0:00,2,
25391,0151BAA103,13,0151B016,9/11/19 0:00,2,
25260,0151BAA103,14,0151B009,9/11/19 0:00,2,
25277,0151BAA103,15,0151B011,9/11/19 0:00,2,
25441,0151BAA103,16,0151B012,9/11/19 0:00,2,
25299,0151BAA103,17,0151B013,9/11/19 0:00,2,
25356,0151BAA103,18,0151B014,9/11/19 0:00,2,
25240,0151BAA103,19,0151B015,9/11/19 0:00,2,
25253,0151BAA104,1,0151A099補,9/11/19 0:00,1,
25231,0151BAA104,2,0151A101補,9/11/19 0:00,1,
24587,0151BAA104,3,0150A098補,9/11/19 0:00,2,
25102,0151BAA104,4,0150B122補,9/11/19 0:00,2,
25035,0151BAA104,5,0150B116補,9/11/19 0:00,2,
25122,0151BAA104,6,0150B115補,9/11/19 0:00,2,
25250,0151BAA104,7,0151B020,9/11/19 0:00,2,
25279,0151BAA104,8,0151B134,9/11/19 0:00,2,
25439,0151BAA104,9,0151B128,9/11/19 0:00,2,
25298,0151BAA104,10,0151B055,9/11/19 0:00,2,
25263,0151BAA104,11,0151B018,9/11/19 0:00,2,
25266,0151BAA104,12,0151B070,9/11/19 0:00,2,
25259,0151BAA104,13,0151B071,9/11/19 0:00,2,
25339,0151BAA104,14,0151B073,9/11/19 0:00,2,
25386,0151BAA104,15,0151B074,9/11/19 0:00,2,
25361,0151BAA104,16,0151B076,9/11/19 0:00,2,
25347,0151BAA104,17,0151B078,9/11/19 0:00,2,
25229,0151BAA104,18,0151B079,9/11/19 0:00,2,
25283,0151BAA104,19,0151B083,9/11/19 0:00,2,
23854,0151BAA105,1,0140B114補,9/11/19 0:00,1,
25134,0151BAA105,2,0151A077補,9/11/19 0:00,1,
25262,0151BAA105,3,0151B129,9/11/19 0:00,2,
25166,0151BAA105,4,0151A071補,9/11/19 0:00,2,
25425,0151BAA105,5,0151B119,9/11/19 0:00,2,
25369,0151BAA105,6,0151B017,9/11/19 0:00,2,
25278,0151BAA105,7,0151B056,9/11/19 0:00,2,
25319,0151BAA105,8,0151B057,9/11/19 0:00,2,
25274,0151BAA105,9,0151B058,9/11/19 0:00,2,
25294,0151BAA105,10,0151B059,9/11/19 0:00,2,
25419,0151BAA105,11,0151B060,9/11/19 0:00,2,
25379,0151BAA105,12,0151B062,9/11/19 0:00,2,
25358,0151BAA105,13,0151B063,9/11/19 0:00,2,
25305,0151BAA105,14,0151B065,9/11/19 0:00,2,
25420,0151BAA105,15,0151B066,9/11/19 0:00,2,
25341,0151BAA105,16,0151B067,9/11/19 0:00,2,
25216,0151BAA105,17,0151B068,9/11/19 0:00,2,
25265,0151BAA105,18,0151B069,9/11/19 0:00,2,
24981,0151BAA106,1,0150B080補,9/12/19 0:00,2,
25209,0151BAA106,2,0151A133補,9/12/19 0:00,2,
25427,0151BAA106,3,0151B064,9/12/19 0:00,2,
25349,0151BAA106,4,0151B081,9/12/19 0:00,2,
25368,0151BAA106,5,0151B082,9/12/19 0:00,2,
25243,0151BAA106,6,0151B054,9/12/19 0:00,2,
25350,0151BAA106,7,0151B046,9/12/19 0:00,2,
25381,0151BAA106,8,0151B047,9/12/19 0:00,2,
25377,0151BAA106,9,0151B048,9/12/19 0:00,2,
25348,0151BAA106,10,0151B053,9/12/19 0:00,2,
25270,0151BAA106,11,0151B044,9/12/19 0:00,2,
25246,0151BAA106,12,0151B019,9/12/19 0:00,2,
25314,0151BAA106,13,0151B022,9/12/19 0:00,2,
25448,0151BAA106,14,0151B023,9/12/19 0:00,2,
25320,0151BAA106,15,0151B050,9/12/19 0:00,2,
25066,0151BAA107,1,0151A098補,9/12/19 0:00,2,
25328,0151BAA107,2,0151A092補,9/12/19 0:00,2,
25281,0151BAA107,3,0151B127,9/12/19 0:00,2,
25293,0151BAA107,4,0151B025,9/12/19 0:00,2,
25336,0151BAA107,5,0151B049,9/12/19 0:00,2,
25201,0151BAA107,6,0151B038,9/12/19 0:00,2,
25394,0151BAA107,7,0151B039,9/12/19 0:00,2,
25429,0151BAA107,8,0151B021,9/12/19 0:00,2,
25338,0151BAA107,9,0151B036,9/12/19 0:00,2,
25258,0151BAA107,10,0151B029,9/12/19 0:00,2,
25333,0151BAA107,11,0151B051,9/12/19 0:00,2,
25352,0151BAA107,12,0151B028,9/12/19 0:00,2,
25292,0151BAA107,13,0151B037,9/12/19 0:00,2,
25308,0151BAA107,14,0151A087補,9/12/19 0:00,2,
25334,0151BAA108,1,0151A032補,9/12/19 0:00,1,
25227,0151BAA108,2,0151A035補,9/12/19 0:00,2,
24721,0151BAA108,3,0151A044補,9/12/19 0:00,2,
25257,0151BAA108,4,0151B113,9/12/19 0:00,2,
25343,0151BAA108,5,0151B106,9/12/19 0:00,2,
25332,0151BAA108,6,0151B108,9/12/19 0:00,2,
25329,0151BAA108,7,0151B105,9/12/19 0:00,2,
25167,0151BAA108,8,0151A036補,9/12/19 0:00,2,
25378,0151BAA108,9,0151B107,9/12/19 0:00,2,
25316,0151BAA108,10,0151B114,9/12/19 0:00,2,
25199,0151BAA108,11,0151B098,9/12/19 0:00,2,
25367,0151BAA108,12,0151B112,9/12/19 0:00,2,
25217,0151BAA108,13,0151B109,9/12/19 0:00,2,
25388,0151BAA108,14,0151B100,9/12/19 0:00,2,
25387,0151BAA108,15,0151B101,9/12/19 0:00,2,
25137,0151BAA109,1,0151A062補,9/12/19 0:00,1,
25342,0151BAA109,2,0151A108補,9/12/19 0:00,2,
25112,0151BAA109,3,0151A107補,9/12/19 0:00,2,
25382,0151BAA109,4,0151B121,9/12/19 0:00,2,
25326,0151BAA109,5,0151B122,9/12/19 0:00,2,
25205,0151BAA109,6,0151A079補,9/12/19 0:00,2,
25190,0151BAA109,7,0151A076補,9/12/19 0:00,2,
25442,0151BAA109,8,0151B116,9/12/19 0:00,2,
25415,0151BAA109,9,0151B072,9/12/19 0:00,2,
25380,0151BAA109,10,0151B124,9/12/19 0:00,2,
25142,0151BAA109,11,0151B115,9/12/19 0:00,2,
25376,0151BAA109,12,0151B118,9/12/19 0:00,2,
25291,0151BAA109,13,0151B120,9/12/19 0:00,2,
14406,0151BAA109,14,0151A060補,9/12/19 0:00,2,
25375,0151BAA109,15,0151B123,9/12/19 0:00,2,
24999,0151BAA110,1,0150B102補,9/12/19 0:00,1,
25108,0151BAA110,2,0150B107補,9/12/19 0:00,2,
25140,0151BAA110,3,0151A054補,9/12/19 0:00,2,
25304,0151BAA110,4,0151B041,9/12/19 0:00,2,
24877,0151BAA110,5,0151B032,9/12/19 0:00,2,
25251,0151BAA110,6,0151B042,9/12/19 0:00,2,
25289,0151BAA110,7,0151B043,9/12/19 0:00,2,
25418,0151BAA110,8,0151B045,9/12/19 0:00,2,
25351,0151BAA110,9,0151B077,9/12/19 0:00,2,
25218,0151BAA110,10,0151B080,9/12/19 0:00,2,
25422,0151BAA110,11,0151B117,9/12/19 0:00,2,
25264,0151BAA110,12,0151B103,9/12/19 0:00,2,
25141,0151BAA110,13,0151B102,9/12/19 0:00,2,
25421,0151BAA110,14,0151B104,9/12/19 0:00,2,
25391,0152AAA101,1,0151B016補,9/30/19 0:00,1,
24265,0152AAA101,2,0144A010補,9/30/19 0:00,1,
25318,0152AAA101,3,0151B002補,9/30/19 0:00,1,
25504,0152AAA101,4,0152A052,9/30/19 0:00,2,
25422,0152AAA101,5,0151B117補,9/30/19 0:00,2,
25247,0152AAA101,6,0151B001補,9/30/19 0:00,2,
25483,0152AAA101,7,0152A066,9/30/19 0:00,2,
25477,0152AAA101,8,0152A067,9/30/19 0:00,2,
25416,0152AAA101,9,0151B010補,9/30/19 0:00,2,
25474,0152AAA101,10,0152A080,9/30/19 0:00,2,
24932,0152AAA101,11,0150A095補,9/30/19 0:00,2,
25457,0152AAA101,12,0152A047,9/30/19 0:00,2,
25485,0152AAA101,13,0152A048,9/30/19 0:00,2,
25451,0152AAA101,14,0152A056,9/30/19 0:00,2,
25399,0152AAA101,15,0152A049,9/30/19 0:00,2,
25455,0152AAA101,16,0152A058,9/30/19 0:00,2,
25382,0152AAA102,1,0151B121補,9/30/19 0:00,1,
25342,0152AAA102,2,0151A108補,9/30/19 0:00,2,
25112,0152AAA102,3,0151A107補,9/30/19 0:00,2,
25442,0152AAA102,4,0151B116補,9/30/19 0:00,2,
25205,0152AAA102,5,0151A079補,9/30/19 0:00,2,
25190,0152AAA102,6,0151A076補,9/30/19 0:00,2,
25364,0152AAA102,7,0151B126補,9/30/19 0:00,2,
25486,0152AAA102,8,0152A015,9/30/19 0:00,2,
25500,0152AAA102,9,0152A078,9/30/19 0:00,2,
25446,0152AAA102,10,0152A076,9/30/19 0:00,2,
25479,0152AAA102,11,0152A059,9/30/19 0:00,2,
25497,0152AAA102,12,0152A060,9/30/19 0:00,2,
25467,0152AAA102,13,0152A061,9/30/19 0:00,2,
25453,0152AAA102,14,0152A062,9/30/19 0:00,2,
25488,0152AAA102,15,0152A063,9/30/19 0:00,2,
25458,0152AAA102,16,0152A065,9/30/19 0:00,2,
25396,0152AAA103,1,0151B131補,9/30/19 0:00,1,
25373,0152AAA103,2,0151A123補,9/30/19 0:00,1,
24709,0152AAA103,3,0149A051補,9/30/19 0:00,2,
25243,0152AAA103,4,0151B054補,9/30/19 0:00,2,
25270,0152AAA103,5,0151B044補,9/30/19 0:00,2,
25494,0152AAA103,6,0152A073,9/30/19 0:00,2,
25405,0152AAA103,7,0152A021,9/30/19 0:00,2,
25428,0152AAA103,8,0152A023,9/30/19 0:00,2,
25492,0152AAA103,9,0152A068,9/30/19 0:00,2,
25473,0152AAA103,10,0152A069,9/30/19 0:00,2,
25478,0152AAA103,11,0152A070,9/30/19 0:00,2,
25487,0152AAA103,12,0152A071,9/30/19 0:00,2,
25502,0152AAA103,13,0152A072,9/30/19 0:00,2,
25430,0152AAA103,14,0151B024補,9/30/19 0:00,2,
25336,0152AAA103,15,0151B049補,9/30/19 0:00,2,
24676,0152AAA103,16,0148B018補,9/30/19 0:00,2,
25418,0152AAA104,1,0151B045補,9/30/19 0:00,1,
25328,0152AAA104,2,0151A092補,9/30/19 0:00,1,
25101,0152AAA104,3,0151A093補,9/30/19 0:00,1,
24981,0152AAA104,4,0150B080補,9/30/19 0:00,2,
25385,0152AAA104,5,0151B132補,9/30/19 0:00,2,
25445,0152AAA104,6,0152A083,9/30/19 0:00,2,
25313,0152AAA104,7,0151B110補,9/30/19 0:00,2,
25411,0152AAA104,8,0152A042,9/30/19 0:00,2,
25261,0152AAA104,9,0151B075補,9/30/19 0:00,2,
24267,0152AAA104,10,0144A039補,9/30/19 0:00,2,
25436,0152AAA104,11,0152A082,9/30/19 0:00,2,
25466,0152AAA104,12,0152A050,9/30/19 0:00,2,
25462,0152AAA104,13,0152A051,9/30/19 0:00,2,
25431,0152AAA104,14,0152A055,9/30/19 0:00,2,
25143,0152AAA104,15,0151A072補,9/30/19 0:00,2,
25351,0152AAA105,1,0151B077補,10/1/19 0:00,1,
25259,0152AAA105,2,0151B071補,10/1/19 0:00,1,
24982,0152AAA105,3,0150B095補,10/1/19 0:00,2,
25271,0152AAA105,4,0151B086補,10/1/19 0:00,2,
25280,0152AAA105,5,0151B093補,10/1/19 0:00,2,
25245,0152AAA105,6,0151B137補,10/1/19 0:00,2,
25408,0152AAA105,7,0152A013,10/1/19 0:00,2,
25392,0152AAA105,8,0151B094補,10/1/19 0:00,2,
25480,0152AAA105,9,0152A019,10/1/19 0:00,2,
25463,0152AAA105,10,0152A014,10/1/19 0:00,2,
25409,0152AAA105,11,0152A004,10/1/19 0:00,2,
25404,0152AAA105,12,0152A020,10/1/19 0:00,2,
25410,0152AAA105,13,0152A017,10/1/19 0:00,2,
25493,0152AAA105,14,0152A018,10/1/19 0:00,2,
25482,0152AAA105,15,0152A074,10/1/19 0:00,2,
25495,0152AAA105,16,0152A075,10/1/19 0:00,2,
25496,0152AAA105,17,0152A084,10/1/19 0:00,2,
25294,0152AAA105,18,0151B059補,10/1/19 0:00,2,
25337,0152AAA106,1,0151B096補,10/1/19 0:00,1,
25174,0152AAA106,2,0150B098補,10/1/19 0:00,2,
25181,0152AAA106,3,0151A012補,10/1/19 0:00,2,
25244,0152AAA106,4,0151B136補,10/1/19 0:00,2,
25454,0152AAA106,5,0152A001,10/1/19 0:00,2,
